Ano da propositura;Ind. Motivo;Ind. Endereço;Ind. Bairro;Nome;Partido
2008;ADEQUAR ENTORNO;VIVEIRO JACQUES COUSTEAU;INTERLAGOS;ANTONIO GOULART DOS REIS;
2008;INVESTIMENTO NO VALOR DE R$ 2.800.000,00 PARAINTERVENÇÃO, URBANIZAÇÃO E MELHORIA DE BAIRROS;;PENHA;GILSON ALMEIDA BARRETO;
2008;INVESTIMENTO NO VALOR DE R$ 6.300.000,00 PARACONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS;;PENHA;GILSON ALMEIDA BARRETO;
2008;INVESTIMENTO NO VALOR DE R$ 2.300.000,00 PARACONSERVAÇÃO DE ÁREAS VERDES E VEGETAÇÃO ARBÓREA;;PENHA;GILSON ALMEIDA BARRETO;
2008;INVESTIMENTO NO VALOR DE R$ 3.850.000,00 PARACONSERVAÇÃO DE GALERIAS,CÓRREGOS E OUTROS SERVIÇOS;;PENHA;GILSON ALMEIDA BARRETO;
2008;INVESTIMENTO NO VALOR DE R$ 350.000,00 PARA OBRASE SERVIÇOS NAS ÁREAS DE RISCOS GEOLÓGICOS;;PENHA;GILSON ALMEIDA BARRETO;
2008;ESTUDO PARA POSSÍVEL REMANEJAMENTO DE PONTO DEÔNIBUS;RUA GASPAR FERNANDES;VL. MONUMENTO;DALTON SILVANO DO AMARAL;
2008;REMOÇÃO DE VEÍCULO ABANDONADO;RUA PEREIRA CALDAS;JD. DA GLÓRIA;DALTON SILVANO DO AMARAL;
2008;REMOÇÃO E FISCALIZAÇÃO PARA COIBIR DESCARTE DELIXO E ENTULHO;RUA PEREIRA CALDAS;JD. DA GLÓRIA;DALTON SILVANO DO AMARAL;
2008;FISCALIZAÇÃO PARA APURAR DENÚNCIA DE ACÚMULO DELIXO;RUA CORONEL DIOGO;JD. DA GLÓRIA;DALTON SILVANO DO AMARAL;
2008;INSCLUSÃO DAS RUAS NO PROGRAMA DE RECAPEAMENTOASFÁLTICO;RUAS INGLÊS DE SOUZA E MESQUITA;CAMBUCI;DALTON SILVANO DO AMARAL;
2008;PODA DE ÁRVORE;RUA GAMA CERQUEIRA;CAMBUCI;DALTON SILVANO DO AMARAL;
2008;"RETIRADA DE LIXO/ENTULHO E COLOCAÇÃO DE PLACA""PROIBIDO JOGAR LIXO""";AV. EDU CHAVES;PQ. EDU CHAVES;DALTON SILVANO DO AMARAL;
2008;IMPLANTAÇÃO DO CDM;BAIRROS SANTA TERESINHA,VILA GUACURI E PQ.DOROTÉIA;;GILBERTO TANOS NATALINI;
2008;COBERTURA DA QUADRA DE ESPORTE;EMEF CAROLINA RENNÓ RIBWIRO DE OLIVEIRA;CAMPO LIMPO;GILBERTO TANOS NATALINI;
2008;CONSTRUÇÃO DE CRECHE;REGIÃO DO PQ. DOROTÉIA,SANTA LÚCIA,SANTA TERESINHAE GUACURI;;GILBERTO TANOS NATALINI;
2008;IMPLANTAÇÃO DE CRI;REGIÃO DO GUACURI;;GILBERTO TANOS NATALINI;
2008;IMPLANTAR UNIDADE DE UM TELECENTRO;REGIÃO DO PQ. DOROTÉIA;;GILBERTO TANOS NATALINI;
2008;RECAPEAMENTO ASFÁLTICO;RUA JOÃO CORDEIRO;MOINHO VELHO;GILBERTO TANOS NATALINI;
2008;PAVIMENTAÇÃO AS FÁLTICA;TRAVESSA POEMAS DE NATAL;AMERICANÓPOLIS;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;IMPLANTAÇÃO DE GALERIAS DE ÁGUAS PLUVIAIS;RUA JACINTA CLARA DE VITÓRIA;JD SANTA FÉ;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;ACESSIBILIDADE NA CALÇADA;RUAS GABRIEL DOS SANTOS COM EMÍLIO DE MENEZES;HIGIENÓPOLIS;MARA CRISTINA GABRILLI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;CALÇADA DANIFICADA;RUA DA CONSOLAÇÃO ATÉ AV. PAULISTA;BELA VISTA;MARA CRISTINA GABRILLI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;INSTALAÇÃO DE LOMBADA ELETRÔNICA E SINALIZAÇÃO HORIZONTAL E VERTICAL;AV. PENHA BRASIL;VILA NOVA CANHOEIRINHA;USHITARO KAMIA;PARTIDO DEMOCRATICO TRABALHISTA
2008;FISCALIZAÇÃO EM PONTO FINAL EM ÔNIBUS EM DESACORDO COM AS NORMAS;AV. MASSAO WATANABE COM RUA BARRA BABITONGA;VILA NOVA CACHOEIRINHA;USHITARO KAMIA;PARTIDO DEMOCRATICO TRABALHISTA
2008;ACOLHIMENTO EM ALBERGUE E/OU MORADIA SOCIAL;LARGO DO CAMBUCI;CAMBUCI;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;REFORMA DE PASSEIO PÚBLICO;AV. IMIRIM;IMIRIM;CELSO DO CARMO JATENE;PARTIDO DA REPÚBLICA
2008;REFORMA DE PASSEIO PÚBLICO;AV. ANGENHEIRO CAETANO ÁLVARES;IMIRIM;CELSO DO CARMO JATENE;PARTIDO DA REPÚBLICA
2008;REFORMA DE PASSEIO PÚBLICO;AV. DIREITOS HUMANOS;IMIRIM;CELSO DO CARMO JATENE;PARTIDO DA REPÚBLICA
2008;INSTALAÇÃO DE REDUTOR DE VELOCIDADE;RUA MARIA DO CARMO SENI;VILA PAULICÉLIA;CELSO DO CARMO JATENE;PARTIDO DA REPÚBLICA
2008;INSTALAÇÃO DE REDUTOR DE VELOCIDADE;RUA JULIA LOPES DE ALMEIRDA;VILA PAULICÉLIA;CELSO DO CARMO JATENE;PARTIDO DA REPÚBLICA
2008;LIMPEZA, RETIRADA DE LIXO E CONSTRUÇÃO DE PASSEIOPÚBLICO EM UM TERRENO PÚBLICO MUNICIPAL;RUA JAIME BARCELOS, RUA JOÃO FRANCO DE SOUZA E RUACÔNEGO ARTUSI;VILA JACUÍ;CARLOS ALBERTO Q. BEZERRA JR.;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;RECAPEAMENTO ASFÁLTICO;RUA PROFESSOR JOSÉ LOURENÇO;VILA ZAT;GILBERTO TANOS NATALINI;PARTIDO VERDE
2008;PROVIDÊNCIAS NO SENTIDO DE REVOGAR O DECRETO Nº45.798, DE 29 DE MARÇO DE 2005, QUE DISPÕE SOBRE A;;;PAULO SÉRGIO ABOU ANNI;PARTIDO VERDE
2008;CONSTRUÇÃO DE UBS PARQUE INDEPENDÊNCIA;PARQUE INDEPENDÊNCIA;;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;CANALIZAÇÃO DE CÓRREGO;AV. MOENDA VELHA;PARQUE INDEPENDÊNCIA;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;CANALIZAÇÃO DE CÓRREGO;RUA SALIM JABALI;JD. GUARUJÁ;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;RECAPEAMENTO;RUA PILBARRA;JD. SÃO JOAQUIM;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;RECAPEAMENTO;RUA PAOLO PORPORA;PQ NOVO STO AMARO;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;PAVIMENTAÇÃO ASFÁLTICA;RUA PROFESSOR NAPOLEÃO DOREA;JD. SÃO LUÍS;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;PAVIMENTAÇÃO ASFÁLTICA;RUA SALIM JABALI;JD ANA;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;PAVIMENTAÇÃO;VIELA QUE FICA ENTRE AS RUAS GUIDO RENI E VULNERARIA;PARQUE INDEPENDÊNCIA;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;PAVIMENTAÇÃO;RUA CHICO NUNES;JD PARAPANEMA;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;REBAIXAMENTO DE GUIA E RETIRADA DE BOCA DE LOBO;RUA PINHEIRO DO PARANÁ;PARQUE GUARANI;MARA CRISTINA GABRILLI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;CAPEAMENTO ASFÁLTICO;RUA ABDON MILANEZ;JD PENHA;CELSO DO CARMO JATENE;PARTIDO DA REPÚBLICA
2008;RAMPA DE ACESSO A CALÇADA;VIADUTO JABAQUARA;JABAQUARA;MARA CRISTINA GABRILLI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA PEDRO MALAQUIAS X RUA ANDRÉ FERREIRA;VILA CARRÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA PEDRO MALAQUIAS X RUA ANDRÉ FERREIRA;VILA CARRÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA EMBAIXADOR JOÃO NEVES DA FONTOURA;SANTANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA EMBAIXADOR JOÃO NEVES DA FONTOURA;SANTANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA NAPA;PENHA FRANÇA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA NAPA;PENHA DE FRANÇA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA TIMIRIM;PENHA DE FRANÇA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA TIMIRIM;PENHA DE FRANÇA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA OSWALDO AROUCA;VILA FORMOSA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA OSWALDO AROUCA;VILA FORMOSA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA FORTE ERNESTO;VILA CARRÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA FORTE ERNESTO;VILA CARRÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA DALVA BARBOSA VILAS VERDES;JD VISTA ALEGRE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA DALVA BARBOSA;JD VISTA ALEGRE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA ROSA IANOVALE LEITE;JD VISTA ALEGRE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA ROSA IANOVALE LEITE;JD VISTA ALEGRE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA MUNIZ DE SOUSA X RUA MIGUEL TELES JÚNIOR;CAMBUCI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA MUNIZ DE SOUSA X RUA MIGUEL TELES JÚNIOR;CAMBUCI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;AV. BELARMINO;JD ARIZE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;AV. BELARMINO FERREIRA;JD ARIZE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA COSTEIRA;JD ARIZE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA COSTEIRA;JD ARIZE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA ARRABALDE DA PONTE X RUA COSTEIRA;JD SANTA MARIA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA ARRABALDE DA PONTE X RUA COSTEIRA;JD SANTA MARIA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;AV. BELARMINO FERREIRA X RUA COSTEIRA;JD ARIZE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;AV. BELARMINO FERREIRA X RUA COSTEIRA;JD ARIZE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA PADRE MANUEL LUÍS DE VERGUEIRO;JD ARIZE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA PADRE MANUEL LUÍS DE VERGUEIRO;JD ARIZE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA E BUEIRO;RUA CHARIM;VILA CARMOSINA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA CHARIM;VILA CARMOSINA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA SÃO JOÃO DAS DUAS BARRAS;VILA CARMOSINA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA SÃO JOÃO DAS DUAS BARRAS;VILA CARMOSINA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO;RUA ADELINA PATTI;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA ADELINA PATTI;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA ANDRÉ BASILI;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA ANDRÉ BASILI;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA ADOLFO BRUNE;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA ADOLFO BRUNE;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA ALBERTO MACHADO X RUA ANDRÉ BASILI;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA ALBERTO MACHADO X RUA ANDRÉ BASILI;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA ALBERTO MACHADO;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA ALBERTO MACHADO;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;AV. JACÚ-PÊSSEGO X RUA SHINZABURO MIZUTANI;VILA JACUÍ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;AV. JACÚ-PÊSSEGO X RUA SHINZABURO MIZUTANI;VILA JACUÍ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA SHINZABURO MIZUTANI;JD MARABÁ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA SHINZABURO MIZUTANI;JD MARABÁ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA BARÃO ALEXANDRE DE CAJAÍBA;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA BARÃO ALEXANDRE DE CAJAÍBA;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E BUEIRO;RUA BARÃO CARLOS DE ALFIE;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO E BUEIRO;RUA BARÃO CARLOS DE ALFIE;VILA CHUCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA BARÃO DE JAGUARA;MOOCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA BARÃO DE JAGUARA;MOOCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA BARÃO DE JAGUARA;MOOCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA BARÃO DE JAGUARA;MOOCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA DOM BOSCO;MOOCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA DOM BOSCO;MOOCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA OSCAR HORTA;MOOCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA OSCAR HORTA;MOOCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA OSCAR HORTA;MOOCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA OSCAR HORTA;MOOCA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA MUNIZ DE SOUSA;ACLIMAÇÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA MUNIZ DE SOUSA;ACLIMAÇÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA SENADOR CARLOS TEIXEIRA DE CARVALHO;CAMBUCI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA SENADOR CARLOS TEIXEIRA DE CARVALHO;ACLIMAÇÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA FREDERICO ALBUQUERQUE;JD. ITACOLOMI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA FREDERICO ALBUQUERQUE;JD. ITACOLOMI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA VIRGÍLIO DE LEMOS;JD. JABAQUARA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA VIRGÍLIO DE LEMOS;JD. JABAQUARA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;AO LONGO DA RUA BARÃO DE IGUAPE;LIBERDADE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;AO LONGO DA RUA IGUAPE;LIBERDADE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA GUARAPIRANGA;VL. SIMONE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA GUARAPIRANGA;VL. SOMONE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA DOUTOR JOSÉ PEREIRA GOMES;JD. DAS OLIVEIRAS;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUS DOUTOR JOSÉ PEREIRA GOMES;JD. DAS OLIVEIRAS;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA ÂNGELO STEFANINI;JD. DAS OLIVEIRAS;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA ÂNGELO STEFANINI;JD. DAS OLIVEIRAS;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA ÂNGELO STEFANINI;JD. DAS OLIVEIRAS;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA ÂNGELO STEFANINI;JD. DAS OLIVEIRAS;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA SAID SAAD;VL. AMÁLIA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA SAID SAAD;VL. AMÁLIA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA ÍNDIO PERI;JD. PERI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA ÍNDIO PERI;JD. PERI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA ALMIRANTE PARAGUAÇU DE SÁ;JD. PERI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA ALMIRANTE PARAGUAÇU DE SÁ;JD. PERI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;AV. PERI RONCHETTI;JD. PERI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;AV. PERI RONCHETTI;JD. PERI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA FELISBERTO FREIRE;VL. CONTINENTAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA FELISBERTO;VL. CONTINENTAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA ALMIR RODRIGUES;VL. CONTINENTAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA ALMIR RODRIGUES;VL. CONTINENTAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;AV. FRANCISCO MACHADO DA SILVA;JD. PERI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;AV. FRANCISCO MACHADO DA SILVA;JD. PERI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;AV. ADOLFO COELHO;LAUZANE PAULISTA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;AV. ADOLFO COELHO;LAUZANE PAULISTA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA FRIBURGO;LAUZANE PAULISTA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA FRIBURGO;LAUZANE PAULISTA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA LACERDA MARQUES;LAUZANE PAULISTA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO;RUA LACERDA MARQUES;LAUZANE PAULISTA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;TAPA BURACO;TRAVESSA POEMAS DE NATAL;AMERICANÓPOLIS;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;INVESTIMENTO NO VALOR DE R$ 1.900.000,00 PARA INTERVENÇÃO, URBANIZAÇÃO E MELHORIAS DE BAIRROS;ARICANDUVA/ FORMOSA/ CARRÃO;;GILSON ALMEIDA BARRETO;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;INVESTIMENTO NO VALOR DE R$ 3.500.000,00 PARA CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS;MOÓCA;;GILSON ALMEIDA BARRETO;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;INVESTIMENTO NO VALOR DE R$ 1.900.000,00 PARA CONSERVAÇÃO DE ÁREAS VERDES E VEGETAÇÃO ARBÓREA;MOÓCA;;GILSON ALMEIDA BARRETO;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
